"instance","label","avgx1","avgx2","avgx3","avgx4","avgx5","avgx6","avgx7","avgx8","avgx9","avgx10","avgx11","avgx12","avgx13","avgx14","avgx15","avgx16","avgx17","avgx18","avgx19","avgx20","avgx21","avgx22","avgx23","avgx24","avgx25","avgx26","avgx27","avgx28","avgy1","avgy2","avgy3","avgy4","avgy5","avgy6","avgy7","avgy8","avgy9","avgy10","avgy11","avgy12","avgy13","avgy14","avgy15","avgy16","avgy17","avgy18","avgy19","avgy20","avgy21","avgy22","avgy23","avgy24","avgy25","avgy26","avgy27","avgy28","transx1","transx2","transx3","transx4","transx5","transx6","transx7","transx8","transx9","transx10","transx11","transx12","transx13","transx14","transx15","transx16","transx17","transx18","transx19","transx20","transx21","transx22","transx23","transx24","transx25","transx26","transx27","transx28","transy1","transy2","transy3","transy4","transy5","transy6","transy7","transy8","transy9","transy10","transy11","transy12","transy13","transy14","transy15","transy16","transy17","transy18","transy19","transy20","transy21","transy22","transy23","transy24","transy25","transy26","transy27","transy28"
804,7,0,0,3.46428571428571,0,0,0,0,16.5357142857143,38.1428571428571,73.9285714285714,79.9285714285714,82.6428571428571,79.1428571428571,65.2142857142857,68.6071428571429,70.6428571428571,76.8214285714286,81.2857142857143,69.1785714285714,53.5,40.6785714285714,22.8571428571429,0,0,0,0,0,0,0,0,12.1785714285714,28.5357142857143,34.7142857142857,37.1785714285714,35.4285714285714,35.4642857142857,37.3928571428571,37.6428571428571,39.3214285714286,41.1785714285714,37.6428571428571,36.6071428571429,35.3928571428571,33.6785714285714,46.5357142857143,68.3928571428571,100.892857142857,116.607142857143,91.25,16.5357142857143,0,0,0,0,0,0,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
805,4,0,0,0,0,12.5,71.5714285714286,94.1785714285714,64.1785714285714,34.3571428571429,24.1428571428571,25.1071428571429,22.3928571428571,19.6428571428571,19.7857142857143,20.6785714285714,22.0357142857143,50.6785714285714,113.035714285714,157.035714285714,133.142857142857,53.2857142857143,0,0,0,0,0,0,0,0,0,0,16.7857142857143,26.3214285714286,30.7857142857143,29.4285714285714,27.5,27.5,29.8571428571429,94.9642857142857,111.428571428571,84.2857142857143,60.75,57.3214285714286,55.9642857142857,49.1428571428571,47.25,45.8928571428571,46.7857142857143,46.6785714285714,33.9642857142857,15.1428571428571,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
806,5,0,0,0,0,0,1.25,28.5,35.2142857142857,25,41.9285714285714,54.8928571428571,64.5357142857143,70.3928571428571,83.8928571428571,92.75,93.1428571428571,108.571428571429,102.678571428571,71.6071428571429,25.6428571428571,22.3571428571429,12.6428571428571,0.285714285714286,0,0,0,0,0,0,0,0,0,48.0714285714286,79.9285714285714,76.5357142857143,52.2857142857143,45.3928571428571,31.3571428571429,28.1428571428571,25.7142857142857,25.8214285714286,38.25,75.75,83.6785714285714,60.3928571428571,33.4642857142857,31.7857142857143,31.0357142857143,32.0714285714286,51.8928571428571,54.7142857142857,29,0,0,0,0,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
807,9,0,0,0,0,0,0,0,2.17857142857143,37.6785714285714,65,83.1785714285714,77.8571428571429,56.1071428571429,80,119.285714285714,131.285714285714,144.857142857143,134.964285714286,79,39.6428571428571,3.17857142857143,0,0,0,0,0,0,0,0,0,13.7857142857143,35.3214285714286,39.0714285714286,38.0357142857143,34.1785714285714,33.9642857142857,29.3214285714286,31.4642857142857,68.1428571428571,83.4285714285714,92.3928571428571,87.3214285714286,70.5357142857143,68.4285714285714,59.1428571428571,51.8214285714286,58.75,64.25,61.25,33.6071428571429,0,0,0,0,0,0,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
808,2,0,0,0,0,0,22.6071428571429,38.0357142857143,36.5357142857143,38.0714285714286,38.3928571428571,42.0357142857143,43.3214285714286,39.9642857142857,46.9285714285714,54.1785714285714,68.6785714285714,92.6428571428571,87.5,67.6785714285714,35.25,18.25,16.6428571428571,15.5714285714286,13.4285714285714,12.3214285714286,0,0,0,0,0,0,0,0,0,0,10.75,47.6785714285714,78.4642857142857,127.035714285714,132.964285714286,93.5357142857143,55.5,28.2142857142857,27,27.25,25.2857142857143,22.4285714285714,27.6071428571429,33.4285714285714,58.6071428571429,32.2857142857143,0,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
809,3,0,0,0,0,0,0,0,0,14.6071428571429,16.3928571428571,26.5,44.3928571428571,60.4642857142857,83,96.5714285714286,95.0357142857143,80.4285714285714,43.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,19,22.0357142857143,23.5,21.25,24.3214285714286,18.6071428571429,18.6071428571429,20.5,20.5,20.5714285714286,20.8214285714286,24.6071428571429,36.1071428571429,48.4285714285714,34.1071428571429,24.5714285714286,21.25,22.6785714285714,62.8928571428571,56.8928571428571,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
810,1,0,0,0,0,0,0,0,0.357142857142857,10.8928571428571,31.2142857142857,54.2142857142857,65.1071428571429,68.3571428571429,64.9285714285714,63.5714285714286,72.7857142857143,70.5,58.5357142857143,41.5,8.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,19.3928571428571,31.3571428571429,29.8214285714286,31.2142857142857,33.9285714285714,32.2142857142857,33.25,32.9285714285714,30.8928571428571,32.0714285714286,34.7857142857143,31.3928571428571,31.3571428571429,27.5714285714286,30,34.3928571428571,31.8571428571429,34.6428571428571,28.4642857142857,19,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
811,6,0,0,0,0,0,0,0,0,0,16.2857142857143,86.6071428571429,122.035714285714,159.25,140.678571428571,130.75,107.964285714286,72.3571428571429,60.7857142857143,65.0357142857143,77.5357142857143,68.9642857142857,41.2857142857143,3.14285714285714,0,0,0,0,0,0,0,0,0,0,0,56.3214285714286,85.8928571428571,98.6785714285714,78.75,76.6071428571429,86.5357142857143,102.178571428571,102.178571428571,92.8928571428571,57.8928571428571,28.6428571428571,28.6785714285714,29.7857142857143,29.8214285714286,33.6785714285714,37.5,38.6428571428571,39.3214285714286,33.9642857142857,14.7142857142857,0,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
812,3,0,0,0,0,9.60714285714286,31.4642857142857,29.3571428571429,26.25,36.8214285714286,49.0714285714286,48,48.1428571428571,52.4285714285714,61.25,80.7142857142857,107.607142857143,126.571428571429,117,80.9285714285714,51.5714285714286,31.3214285714286,2.75,0,0,0,0,0,0,0,0,0,0,31.1785714285714,67.9642857142857,90.2142857142857,76.1428571428571,59.3571428571429,45.5357142857143,33.7857142857143,24.9642857142857,30.6785714285714,79.8571428571429,78.3214285714286,61.25,46.1428571428571,40.9642857142857,38,33.3214285714286,29.6071428571429,33.3571428571429,51.8571428571429,38.3571428571429,0,0,0,0,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
813,9,0,0,0,0,0,0,0,2.53571428571429,29.4285714285714,53.1071428571429,56.7857142857143,46.9642857142857,39.1428571428571,38.8214285714286,41.2142857142857,58.2142857142857,157.75,137.214285714286,60.4285714285714,28.0357142857143,1.64285714285714,0,0,0,0,0,0,0,0,23.5714285714286,21.1785714285714,17.25,16.4285714285714,16,19.2857142857143,13.75,14.5357142857143,17.25,17.3571428571429,29.6428571428571,77.6428571428571,95.6428571428571,73.1428571428571,56.2142857142857,51.7142857142857,53.7142857142857,64,48.3571428571429,24.6071428571429,0,0,0,0,0,0,0,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
814,2,0,0,0,0,17,31.7142857142857,38.4642857142857,37.1071428571429,38.9642857142857,41.8571428571429,57.5357142857143,64.2142857142857,65.2142857142857,62.2857142857143,62.3214285714286,69.4285714285714,81.25,95.0714285714286,90.75,78.5714285714286,49.1428571428571,28.5,20.4285714285714,10.3214285714286,0,0,0,0,0,0,0,0,0,0,11.8214285714286,42.9642857142857,62.5357142857143,89.9642857142857,117.892857142857,122.285714285714,100.214285714286,59.9642857142857,36.4285714285714,35.4642857142857,35.8214285714286,55.6428571428571,75.5,86.5,72.1428571428571,35,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
815,2,0,0,0,0,0,0,28.8928571428571,62.1071428571429,74.6071428571429,87.0357142857143,89.4285714285714,98.8928571428571,106.821428571429,104.178571428571,96.8571428571429,96.8928571428571,107.714285714286,119.25,115.535714285714,91.8571428571429,63.2857142857143,30.0714285714286,27.3214285714286,22.3571428571429,17.3214285714286,14.9285714285714,0,0,0,0,0,0,0,33.2142857142857,139,171.357142857143,178.857142857143,99.2857142857143,44.7857142857143,44.7857142857143,44.75,49.7142857142857,46.4642857142857,43.5714285714286,37.25,37.2142857142857,37.25,37.5357142857143,56.8928571428571,116.75,111.785714285714,92.1071428571429,32.7857142857143,0,0,0,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
816,5,0,0,0,0,0,2.92857142857143,25.3928571428571,38.3214285714286,42.0714285714286,33.25,57.25,68.6428571428571,76.8928571428571,85.2142857142857,94.9285714285714,91.6785714285714,102.892857142857,115.607142857143,102.892857142857,82.2857142857143,42.8571428571429,20.9285714285714,2.92857142857143,0,0,0,0,0,0,0,0,0,36.7142857142857,86.2857142857143,106.071428571429,82.0357142857143,63.5714285714286,58,31.0714285714286,29.75,28.9285714285714,26.1071428571429,33.8571428571429,73.2142857142857,72.9285714285714,55.8214285714286,37.6071428571429,39.1428571428571,39.7142857142857,57.3571428571429,73.6785714285714,55.1071428571429,0,0,0,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
817,6,0,0,0,0,0,0,0,0,0,48.0714285714286,92.9642857142857,113.571428571429,88.6785714285714,98.0714285714286,106.928571428571,93.2142857142857,83.9642857142857,65.0357142857143,73.5714285714286,60.3928571428571,22.8928571428571,0,0,0,0,0,0,0,0,0,0,0,0,37.4642857142857,64.5,79.7142857142857,71.8571428571429,65.5,65.3571428571429,67.1071428571429,73.1428571428571,69.1071428571429,50.2857142857143,27.7857142857143,25.6428571428571,32.4642857142857,29.1428571428571,32.8571428571429,32,32.3214285714286,30.9285714285714,32.4642857142857,27.7142857142857,0,0,0,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
818,8,0,0,0,0,0,0,0,14.1428571428571,52.3571428571429,69.9285714285714,75.1071428571429,65,68.9285714285714,115.5,156.25,150.428571428571,128.5,76.3571428571429,60.1071428571429,50.7142857142857,40.9642857142857,28.8928571428571,10.7857142857143,0,0,0,0,0,0,0,0,25.4642857142857,58.1785714285714,70.1428571428571,61.1428571428571,61.7142857142857,58.2142857142857,59.5357142857143,61.5714285714286,60,61.4642857142857,52.6071428571429,41.0357142857143,39.5,50.3214285714286,65.7142857142857,71.9285714285714,76.4285714285714,82.9642857142857,72.2142857142857,33.8214285714286,0,0,0,0,0,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
819,0,0,0,0,0,0,0,2.92857142857143,57.3571428571429,90.8928571428571,70.25,57.6428571428571,56.1071428571429,48.3928571428571,51.8214285714286,54.1785714285714,51.25,48.1785714285714,35.5714285714286,38.8214285714286,45.6071428571429,48.7857142857143,64.9285714285714,39.1428571428571,1,0,0,0,0,0,0,0,35.8571428571429,64.5714285714286,59.0357142857143,44.9285714285714,40.6071428571429,37,32.1071428571429,33.5357142857143,34.8214285714286,34.2857142857143,35.6785714285714,33.7857142857143,35,38.8214285714286,42.7857142857143,47.1785714285714,80.5,73.8928571428571,34.6785714285714,23.7857142857143,0,0,0,0,0,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68
820,7,0,0,0,0,0,0,0.75,23.3928571428571,30.4642857142857,48.9642857142857,63.9285714285714,68.8928571428571,72.3928571428571,78.25,85.3928571428571,85.4642857142857,77.6071428571429,73.2142857142857,67.4285714285714,60.6428571428571,51.2142857142857,38.75,13.7857142857143,0,0,0,0,0,0,0,26.4642857142857,39.5714285714286,46.7857142857143,38,35.6428571428571,33.8214285714286,32.0714285714286,32.6428571428571,32.8928571428571,32.7857142857143,34.2142857142857,36.2142857142857,33.5714285714286,32.0714285714286,40.1071428571429,74.2857142857143,104.285714285714,127.678571428571,78.3214285714286,29.1071428571429,0,0,0,0,0,0,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
821,7,0,0,0,0,0,22.3571428571429,49.2857142857143,48.6785714285714,38.0714285714286,22.6428571428571,21.3571428571429,16.5714285714286,16.5714285714286,16.5714285714286,16.5714285714286,21.1428571428571,99.0714285714286,176.035714285714,154.535714285714,72.0357142857143,0,0,0,0,0,0,0,0,0,15.3571428571429,22.0357142857143,22.0357142857143,24.0714285714286,27.5357142857143,30.5,27.8928571428571,28.1785714285714,33.0714285714286,31.4285714285714,27.5357142857143,27.5357142857143,29.0357142857143,40.6785714285714,49.5357142857143,58.8214285714286,60.9285714285714,93.5,105.392857142857,36.4285714285714,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
822,1,0,0,0,0,0,0,2.89285714285714,23.5,43.5714285714286,56.75,64.6785714285714,61.8571428571429,63.3928571428571,63,61.75,62.7857142857143,53.8928571428571,49.3571428571429,44.8928571428571,44.2142857142857,41.9642857142857,36.1428571428571,25.4285714285714,0.821428571428571,0,0,0,0,0,0,0,0,31.0714285714286,39.5,38.0357142857143,44.1785714285714,47.2857142857143,47.3928571428571,47,45.5714285714286,45.3214285714286,41.8571428571429,43.0357142857143,40.6428571428571,39.6785714285714,41.8928571428571,41.8928571428571,39.6785714285714,39.7857142857143,35.9285714285714,28.8571428571429,22.2857142857143,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
823,9,0,0,0,0,0,0,0,0,0,0,14.9285714285714,73.9642857142857,82.4642857142857,73.6071428571429,72.9642857142857,69.1785714285714,82.8571428571429,28.75,0,0,0,0,0,0,0,0,0,0,0,0,16.25,18.6785714285714,19,23.1428571428571,18.8928571428571,18.8571428571429,17.8571428571429,16.4642857142857,21.4285714285714,16.3214285714286,16.6071428571429,50.0714285714286,49.6428571428571,23.7142857142857,16.6428571428571,20.6785714285714,29.6785714285714,37.5357142857143,43.6428571428571,23.6071428571429,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
824,8,0,0,0,0,0,0,0,7.39285714285714,49.25,71.3928571428571,90.1428571428571,105.178571428571,98.6785714285714,96.2857142857143,116.392857142857,100.25,63.6071428571429,43.4642857142857,45.75,46.0357142857143,59.25,42.75,8.71428571428571,0,0,0,0,0,0,0,0,34.6071428571429,54.9642857142857,55.2857142857143,46.0357142857143,47.75,45.5,48.8571428571429,47.5714285714286,47.25,38.4285714285714,45.5714285714286,63.1428571428571,60.5714285714286,60.5357142857143,53.5714285714286,53.7857142857143,57.3571428571429,68.0357142857143,71.7142857142857,44,0,0,0,0,0,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
825,7,0,0,0,0,0,0,5.71428571428571,18.7857142857143,21.9642857142857,20.8928571428571,22.1428571428571,22.1428571428571,20.75,18.4642857142857,48.3214285714286,149.214285714286,170.571428571429,35.8571428571429,0,0,0,0,0,0,0,0,0,0,0,11.7142857142857,16.1071428571429,18.4642857142857,19.6785714285714,22.1428571428571,22.1428571428571,18.9642857142857,18.4642857142857,18.4642857142857,19.25,22.1428571428571,22.1428571428571,22.1428571428571,16.75,15.8928571428571,16.6785714285714,34.4285714285714,90.25,95.7857142857143,33.2142857142857,0,0,0,0,0,0,0,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
826,0,0,0,0,0,6.85714285714286,45.5357142857143,61.4642857142857,75.1428571428571,81.9642857142857,82,82,77.4285714285714,77.4285714285714,75.1428571428571,68.3214285714286,68.2857142857143,70.6071428571429,68.3214285714286,75.1785714285714,95.6428571428571,127.5,95.6785714285714,47.8571428571429,0,0,0,0,0,0,0,0,0,0,54.6428571428571,79.6785714285714,104.75,88.8571428571429,86.5357142857143,81.9642857142857,75.1428571428571,72.8928571428571,70.6071428571429,72.8571428571429,72.8571428571429,70.6071428571429,70.6071428571429,66.0357142857143,68.3571428571429,70.6071428571429,61.4642857142857,52.3928571428571,38.7142857142857,22.7857142857143,0,0,0,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
827,9,0,0,0,0,0,46.4285714285714,68,82.5,78.0714285714286,66.7142857142857,63.2857142857143,58.75,56.5357142857143,52.1071428571429,51.5714285714286,53.4285714285714,55.4642857142857,53.9285714285714,58.6428571428571,83.3214285714286,92.8571428571429,76.8214285714286,46.5357142857143,33.4285714285714,11.2142857142857,0,0,0,0,0,16.9285714285714,21.4285714285714,30,33.1785714285714,29.3571428571429,29.3214285714286,39.3571428571429,99,129.892857142857,130.392857142857,60,29.3214285714286,29.3214285714286,41.25,66.9285714285714,72.25,100.821428571429,106.928571428571,91.6428571428571,32.2857142857143,0,0,0,0,0,0,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
828,9,0,0,0,0,0,0,0,0,18.7857142857143,42.5,68.9642857142857,82.1428571428571,94.4642857142857,92.4642857142857,94.7857142857143,82.4285714285714,71.2857142857143,57.4642857142857,50.5,35.1071428571429,22,4.60714285714286,0,0,0,0,0,0,0,0,21.1785714285714,25.8214285714286,27.4285714285714,26.7142857142857,29.1785714285714,25.8571428571429,27,25.8571428571429,28.8214285714286,76.25,84.1785714285714,67.8571428571429,58.8214285714286,49,28.75,27.8571428571429,37.8928571428571,58.8214285714286,58.4642857142857,31.75,0,0,0,0,0,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
829,4,0,0,0,0,37.1428571428571,64.0714285714286,59.0357142857143,49.4642857142857,47.5,50,43.7857142857143,32.8214285714286,19,14.6428571428571,9.92857142857143,13.2142857142857,12.5357142857143,12.3214285714286,11.5357142857143,23.25,73.9285714285714,116.892857142857,102.821428571429,44.1785714285714,0,0,0,0,0,0,0,0,12.7142857142857,19.2857142857143,19.2857142857143,19.2857142857143,41.3928571428571,92.1428571428571,114.821428571429,59.3571428571429,42.8928571428571,42.9642857142857,35.5,39.9642857142857,41.0714285714286,39.2142857142857,45.5357142857143,41.6428571428571,38.2857142857143,38.4642857142857,32.7142857142857,21.5357142857143,0,0,0,0,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
830,6,0,0,0,0,0,0,0,23.9285714285714,58.7857142857143,86.8571428571429,93.0714285714286,96.1428571428571,102.25,101.035714285714,103.464285714286,92.0714285714286,85.5,82.5,85.25,87.0714285714286,63.3928571428571,39.5,19.3571428571429,0,0,0,0,0,0,0,0,0,0,30.75,50.5714285714286,74.0357142857143,96.8928571428571,108.5,97.4285714285714,89.4642857142857,88.1428571428571,93,100.928571428571,80.6785714285714,53.6071428571429,33.7142857142857,35.4642857142857,35.4285714285714,33.75,33.7142857142857,34.7142857142857,30.2857142857143,19.1071428571429,0,0,0,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
831,2,0,0,0,0,0,11.7857142857143,30.6785714285714,30,47.5,80.6428571428571,94.9642857142857,93.9285714285714,85.1071428571429,83.5,82.2857142857143,83.2142857142857,87.8928571428571,85,63.3571428571429,33.8928571428571,25.1785714285714,23.3928571428571,22.8214285714286,18.9642857142857,10.0357142857143,0,0,0,0,0,0,0,20,63.3571428571429,90,98.5357142857143,92.8928571428571,77.8571428571429,40.7857142857143,30.0357142857143,32.7857142857143,30.1785714285714,35.1071428571429,35.0714285714286,31.1785714285714,26.6785714285714,27.9285714285714,48.8571428571429,99.4285714285714,114.035714285714,81.4642857142857,17.9642857142857,0,0,0,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
