YEAR	TEST.ID	BLOCK	TRAP	TRAP_TYPE	TEST.DATE	NUMBER.OF.MOSQUITOES	SPECIES	LOCATION	LATITUDE	LONGITUDE
22851	2009	26955	1XX N CENTRAL PARK DR	T030	GRAVID	2009-07-10 12:07:00	3	CULEX RESTUANS	41.8837717767951, -87.71616836510131	41.8837717767951	-87.7161683651013
22852	2009	26956	5XX S CENTRAL AVE	T031	GRAVID	2009-07-10 12:07:00	1	CULEX PIPIENS	41.87287286249572, -87.7647365320396	41.8728728624957	-87.7647365320396
22853	2009	26945	36XX N PITTSBURGH AVE	T011	GRAVID	2009-07-10 12:07:00	36	CULEX PIPIENS/RESTUANS	41.94596109447193, -87.83294247349616	41.9459610944719	-87.8329424734962
22854	2009	27035	77XX S EBERHART AVE	T080	GRAVID	2009-07-10 12:07:00	1	CULEX RESTUANS	41.75414841411549, -87.61272102258191	41.7541484141155	-87.6127210225819
22855	2009	26993	11XX W CHICAGO AVE	T049	GRAVID	2009-07-10 12:07:00	1	CULEX RESTUANS	41.896131092623506, -87.65676212387862	41.8961310926235	-87.6567621238786
22856	2009	26930	75XX N OAKLEY AVE	T148	GRAVID	2009-07-10 12:07:00	1	CULEX RESTUANS	42.0178008501155, -87.68760144594536	42.0178008501155	-87.6876014459454
22857	2009	26954	1XX N CENTRAL PARK DR	T030	GRAVID	2009-07-10 12:07:00	14	CULEX PIPIENS/RESTUANS	41.8837717767951, -87.71616836510131	41.8837717767951	-87.7161683651013
22858	2009	27028	10XX E 67TH ST	T073	GRAVID	2009-07-10 12:07:00	1	CULEX PIPIENS/RESTUANS	41.773085401492715, -87.60016755939222	41.7730854014927	-87.6001675593922
22859	2009	26940	46XX N MILWAUKEE AVE	T003	GRAVID	2009-07-10 12:07:00	3	CULEX RESTUANS	41.96537485879688, -87.75841171521544	41.9653748587969	-87.7584117152154
22860	2009	27038	50XX S UNION AVE	T082	GRAVID	2009-07-10 12:07:00	1	CULEX RESTUANS	41.802359308973436, -87.64307591923095	41.8023593089734	-87.643075919231
22861	2009	27026	52XX S KOLMAR AVE	T114	GRAVID	2009-07-10 12:07:00	1	CULEX RESTUANS	41.79821072626856, -87.73692496319906	41.7982107262686	-87.7369249631991
22862	2009	26937	41XX N OAK PARK AVE	T002	GRAVID	2009-07-10 12:07:00	50	CULEX PIPIENS/RESTUANS	41.956298856118664, -87.79751744482932	41.9562988561187	-87.7975174448293
22863	2009	26981	119XX S ASHLAND AVE	T090	GRAVID	2009-07-10 12:07:00	1	CULEX PIPIENS	41.67688731618708, -87.66122192616795	41.6768873161871	-87.661221926168
22864	2009	26921	12XX W GREENLEAF AVE	T018	GRAVID	2009-07-10 12:07:00	1	CULEX PIPIENS/RESTUANS	42.01052928915475, -87.6608450688439	42.0105292891548	-87.6608450688439
22865	2009	26941	46XX N MILWAUKEE AVE	T003	GRAVID	2009-07-10 12:07:00	2	CULEX SALINARIUS	41.96537485879688, -87.75841171521544	41.9653748587969	-87.7584117152154
22866	2009	26922	12XX W GREENLEAF AVE	T018	GRAVID	2009-07-10 12:07:00	1	CULEX RESTUANS	42.01052928915475, -87.6608450688439	42.0105292891548	-87.6608450688439
22867	2009	27021	22XX W 69TH ST	T069	GRAVID	2009-07-10 12:07:00	1	CULEX RESTUANS	41.768485667016584, -87.67946342813606	41.7684856670166	-87.6794634281361
22868	2009	26957	5XX S CENTRAL AVE	T031	GRAVID	2009-07-10 12:07:00	49	CULEX PIPIENS/RESTUANS	41.87287286249572, -87.7647365320396	41.8728728624957	-87.7647365320396
22869	2009	26970	3XX W 18TH ST	T043	GRAVID	2009-07-10 12:07:00	6	CULEX PIPIENS/RESTUANS	41.857837293807705, -87.63586198559554	41.8578372938077	-87.6358619855955
22870	2009	26961	14XX N HUMBOLDT DR	T033	GRAVID	2009-07-10 12:07:00	1	CULEX RESTUANS	41.90728487283588, -87.701394636759	41.9072848728359	-87.701394636759
22871	2009	26998	22XX W 51ST ST	T061	GRAVID	2009-07-10 12:07:00	3	CULEX PIPIENS/RESTUANS	41.80104785720396, -87.68042473369341	41.801047857204	-87.6804247336934
22872	2009	27005	37XX S PULASKI RD	T063	GRAVID	2009-07-10 12:07:00	10	CULEX PIPIENS/RESTUANS	41.82539825646484, -87.72396213667864	41.8253982564648	-87.7239621366786
22873	2009	26984	119XX S ASHLAND AVE	T090	GRAVID	2009-07-10 12:07:00	19	CULEX RESTUANS	41.67688731618708, -87.66122192616795	41.6768873161871	-87.661221926168
22874	2009	27027	10XX E 67TH ST	T073	GRAVID	2009-07-10 12:07:00	4	CULEX PIPIENS	41.773085401492715, -87.60016755939222	41.7730854014927	-87.6001675593922
22875	2009	26974	11XX W ROOSEVELT RD	T048	GRAVID	2009-07-10 12:07:00	41	CULEX PIPIENS/RESTUANS	41.86691518161014, -87.65491884363057	41.8669151816101	-87.6549188436306
22876	2009	26920	6XX W MONTROSE DR	T017	GRAVID	2009-07-10 12:07:00	2	CULEX PIPIENS/RESTUANS	41.96201463828783, -87.64684772570871	41.9620146382878	-87.6468477257087
22877	2009	26933	45XX N CAMPBELL AVE	T220	GRAVID	2009-07-10 12:07:00	3	CULEX RESTUANS	41.96440545399697, -87.69137039109717	41.964405453997	-87.6913703910972
22878	2009	26950	33XX N RUTHERFORD AVE	T144	GRAVID	2009-07-10 12:07:00	5	CULEX PIPIENS/RESTUANS	41.940781697748726, -87.79442975887669	41.9407816977487	-87.7944297588767
22879	2009	26939	46XX N MILWAUKEE AVE	T003	GRAVID	2009-07-10 12:07:00	11	CULEX PIPIENS/RESTUANS	41.96537485879688, -87.75841171521544	41.9653748587969	-87.7584117152154
22880	2009	26968	15XX N LONG AVE	T153	GRAVID	2009-07-10 12:07:00	4	CULEX PIPIENS/RESTUANS	41.90933995853726, -87.76107828229969	41.9093399585373	-87.7610782822997
22881	2009	26959	5XX S CENTRAL AVE	T031	GRAVID	2009-07-10 12:07:00	10	CULEX RESTUANS	41.87287286249572, -87.7647365320396	41.8728728624957	-87.7647365320396
22882	2009	27037	50XX S UNION AVE	T082	GRAVID	2009-07-10 12:07:00	5	CULEX PIPIENS/RESTUANS	41.802359308973436, -87.64307591923095	41.8023593089734	-87.643075919231
22883	2009	26931	45XX N CAMPBELL AVE	T220	GRAVID	2009-07-10 12:07:00	4	CULEX PIPIENS	41.96440545399697, -87.69137039109717	41.964405453997	-87.6913703910972
22884	2009	26962	70XX W ARMITAGE AVE	T151	GRAVID	2009-07-10 12:07:00	1	CULEX PIPIENS	41.91613471854847, -87.80109280863755	41.9161347185485	-87.8010928086375
22885	2009	26947	61XX N LEMONT AVE	T012	GRAVID	2009-07-10 12:07:00	13	CULEX PIPIENS/RESTUANS	41.99356436155678, -87.74542038704298	41.9935643615568	-87.745420387043
22886	2009	26926	28XX N FRANCISCO AVE	T147	GRAVID	2009-07-10 12:07:00	13	CULEX PIPIENS/RESTUANS	41.93279020985206, -87.7002378838387	41.9327902098521	-87.7002378838387
22887	2009	26965	25XX S MILLARD AVE	T152	GRAVID	2009-07-10 12:07:00	5	CULEX PIPIENS/RESTUANS	41.845715401799, -87.7158985974353	41.845715401799	-87.7158985974353
22888	2009	26987	22XX N CANNON DR	T054A	GRAVID	2009-07-10 12:07:00	6	CULEX PIPIENS/RESTUANS	41.92273664946568, -87.63244996720142	41.9227366494657	-87.6324499672014
22889	2009	26972	11XX S CALIFORNIA AVE	T047	GRAVID	2009-07-10 12:07:00	2	CULEX PIPIENS/RESTUANS	41.86759925367238, -87.69578544257037	41.8675992536724	-87.6957854425704
22890	2009	26983	119XX S ASHLAND AVE	T090	GRAVID	2009-07-10 12:07:00	38	CULEX PIPIENS/RESTUANS	41.67688731618708, -87.66122192616795	41.6768873161871	-87.661221926168
22891	2009	26982	22XX N CANNON DR	T054B	GRAVID	2009-07-10 12:07:00	11	CULEX RESTUANS	41.92206380002785, -87.63223305992274	41.9220638000278	-87.6322330599227
22892	2009	26935	41XX N OAK PARK AVE	T002	GRAVID	2009-07-10 12:07:00	29	CULEX PIPIENS/RESTUANS	41.956298856118664, -87.79751744482932	41.9562988561187	-87.7975174448293
22893	2009	27032	39XX S ASHLAND AVE	T074	GRAVID	2009-07-10 12:07:00	2	CULEX RESTUANS	41.82085850772701, -87.66510809467968	41.820858507727	-87.6651080946797
22894	2009	26988	22XX N CANNON DR	T054A	GRAVID	2009-07-10 12:07:00	4	CULEX RESTUANS	41.92273664946568, -87.63244996720142	41.9227366494657	-87.6324499672014
22895	2009	26938	41XX N OAK PARK AVE	T002	GRAVID	2009-07-10 12:07:00	32	CULEX RESTUANS	41.956298856118664, -87.79751744482932	41.9562988561187	-87.7975174448293
22896	2009	26943	70XX N MOSELLE AVE	T008	GRAVID	2009-07-10 12:07:00	7	CULEX RESTUANS	42.007997503125345, -87.77823496507851	42.0079975031253	-87.7782349650785
22897	2009	26928	75XX N OAKLEY AVE	T148	GRAVID	2009-07-10 12:07:00	2	CULEX PIPIENS	42.0178008501155, -87.68760144594536	42.0178008501155	-87.6876014459454
22898	2009	26936	41XX N OAK PARK AVE	T002	GRAVID	2009-07-10 12:07:00	50	CULEX PIPIENS/RESTUANS	41.956298856118664, -87.79751744482932	41.9562988561187	-87.7975174448293
22899	2009	26934	41XX N OAK PARK AVE	T002	GRAVID	2009-07-10 12:07:00	4	CULEX PIPIENS	41.956298856118664, -87.79751744482932	41.9562988561187	-87.7975174448293
22900	2009	26969	15XX N LONG AVE	T153	GRAVID	2009-07-10 12:07:00	1	CULEX RESTUANS	41.90933995853726, -87.76107828229969	41.9093399585373	-87.7610782822997
22901	2009	27030	39XX S ASHLAND AVE	T074	GRAVID	2009-07-10 12:07:00	1	CULEX PIPIENS	41.82085850772701, -87.66510809467968	41.820858507727	-87.6651080946797
22902	2009	26925	58XX N WESTERN AVE	T028	GRAVID	2009-07-10 12:07:00	6	CULEX RESTUANS	41.98724460846669, -87.68941677018957	41.9872446084667	-87.6894167701896
22904	2009	27024	52XX S KOLMAR AVE	T114	GRAVID	2009-07-10 12:07:00	1	CULEX PIPIENS	41.79821072626856, -87.73692496319906	41.7982107262686	-87.7369249631991
22905	2009	27036	40XX S DEARBORN ST	T081	GRAVID	2009-07-10 12:07:00	1	CULEX PIPIENS/RESTUANS	41.820051649277865, -87.62734757080052	41.8200516492779	-87.6273475708005
22906	2009	26932	45XX N CAMPBELL AVE	T220	GRAVID	2009-07-10 12:07:00	10	CULEX PIPIENS/RESTUANS	41.96440545399697, -87.69137039109717	41.964405453997	-87.6913703910972
22907	2009	26973	11XX W ROOSEVELT RD	T048	GRAVID	2009-07-10 12:07:00	2	CULEX PIPIENS	41.86691518161014, -87.65491884363057	41.8669151816101	-87.6549188436306
22908	2009	26929	75XX N OAKLEY AVE	T148	GRAVID	2009-07-10 12:07:00	5	CULEX PIPIENS/RESTUANS	42.0178008501155, -87.68760144594536	42.0178008501155	-87.6876014459454
22909	2009	26898	131XX S TORRENCE AVE	T200	GRAVID	2009-07-06 12:07:00	6	CULEX PIPIENS/RESTUANS	41.65667699900608, -87.5594407188114	41.6566769990061	-87.5594407188114
22910	2009	26864	52XX W 63RD ST	T065	GRAVID	2009-07-06 12:07:00	1	CULEX RESTUANS	41.77830515554422, -87.75436628603191	41.7783051555442	-87.7543662860319
22911	2009	26839	70XX W ARMITAGE AVE	T151	GRAVID	2009-07-06 12:07:00	2	CULEX PIPIENS/RESTUANS	41.91613471854847, -87.80109280863755	41.9161347185485	-87.8010928086375
22913	2009	26830	75XX N OAKLEY AVE	T148	GRAVID	2009-07-06 12:07:00	1	CULEX PIPIENS	42.0178008501155, -87.68760144594536	42.0178008501155	-87.6876014459454
22914	2009	26891	101XX S STONY ISLAND AVE	T138	GRAVID	2009-07-06 12:07:00	1	CULEX PIPIENS/RESTUANS	41.71054240215372, -87.58455893336821	41.7105424021537	-87.5845589333682
22915	2009	26868	71XX S SOUTH SHORE DR	T079	GRAVID	2009-07-06 12:07:00	1	CULEX PIPIENS/RESTUANS	41.76575252485466, -87.56246520793836	41.7657525248547	-87.5624652079384
22917	2009	26827	58XX N WESTERN AVE	T028	GRAVID	2009-07-06 12:07:00	7	CULEX RESTUANS	41.98724460846669, -87.68941677018957	41.9872446084667	-87.6894167701896
22919	2009	26914	131XX S BRANDON AVE	T209	GRAVID	2009-07-06 12:07:00	3	CULEX PIPIENS/RESTUANS	41.657068875649955, -87.54604886505916	41.65706887565	-87.5460488650592
22920	2009	26815	61XX N LEMONT AVE	T012	GRAVID	2009-07-06 12:07:00	5	CULEX PIPIENS/RESTUANS	41.99356436155678, -87.74542038704298	41.9935643615568	-87.745420387043
22921	2009	26848	11XX W ROOSEVELT RD	T048	GRAVID	2009-07-06 12:07:00	3	CULEX PIPIENS	41.86691518161014, -87.65491884363057	41.8669151816101	-87.6549188436306
22922	2009	26882	119XX S ASHLAND AVE	T090	GRAVID	2009-07-06 12:07:00	8	CULEX RESTUANS	41.67688731618708, -87.66122192616795	41.6768873161871	-87.661221926168
22923	2009	26841	25XX S MILLARD AVE	T152	GRAVID	2009-07-06 12:07:00	4	CULEX PIPIENS/RESTUANS	41.845715401799, -87.7158985974353	41.845715401799	-87.7158985974353
22924	2009	26836	5XX S CENTRAL AVE	T031	GRAVID	2009-07-06 12:07:00	7	CULEX PIPIENS/RESTUANS	41.87287286249572, -87.7647365320396	41.8728728624957	-87.7647365320396
22925	2009	26900	89XX S CARPENTER ST	T159	GRAVID	2009-07-06 12:07:00	2	CULEX RESTUANS	41.73144685817715, -87.64972225277589	41.7314468581772	-87.6497222527759
22926	2009	26896	35XX W 116TH ST	T158	GRAVID	2009-07-06 12:07:00	5	CULEX PIPIENS/RESTUANS	41.6821804028987, -87.71009165099498	41.6821804028987	-87.710091650995
22927	2009	26875	50XX S UNION AVE	T082	GRAVID	2009-07-06 12:07:00	1	CULEX RESTUANS	41.802359308973436, -87.64307591923095	41.8023593089734	-87.643075919231
22928	2009	26814	36XX N PITTSBURGH AVE	T011	GRAVID	2009-07-06 12:07:00	10	CULEX RESTUANS	41.94596109447193, -87.83294247349616	41.9459610944719	-87.8329424734962
22929	2009	26852	11XX W CHICAGO AVE	T049	GRAVID	2009-07-06 12:07:00	3	CULEX RESTUANS	41.896131092623506, -87.65676212387862	41.8961310926235	-87.6567621238786
22931	2009	26855	22XX N CANNON DR	T054B	GRAVID	2009-07-06 12:07:00	3	CULEX PIPIENS/RESTUANS	41.92206380002785, -87.63223305992274	41.9220638000278	-87.6322330599227
22932	2009	26842	25XX S MILLARD AVE	T152	GRAVID	2009-07-06 12:07:00	1	CULEX RESTUANS	41.845715401799, -87.7158985974353	41.845715401799	-87.7158985974353
22933	2009	26816	61XX N LEMONT AVE	T012	GRAVID	2009-07-06 12:07:00	5	CULEX RESTUANS	41.99356436155678, -87.74542038704298	41.9935643615568	-87.745420387043
22934	2009	26857	22XX W 51ST ST	T061	GRAVID	2009-07-06 12:07:00	2	CULEX PIPIENS/RESTUANS	41.80104785720396, -87.68042473369341	41.801047857204	-87.6804247336934
22935	2009	26834	45XX N CAMPBELL AVE	T220	GRAVID	2009-07-06 12:07:00	10	CULEX PIPIENS/RESTUANS	41.96440545399697, -87.69137039109717	41.964405453997	-87.6913703910972
22936	2009	26825	6XX W MONTROSE DR	T017	GRAVID	2009-07-06 12:07:00	1	CULEX SALINARIUS	41.96201463828783, -87.64684772570871	41.9620146382878	-87.6468477257087
22937	2009	26912	91XX W HIGGINS RD	T009	GRAVID	2009-07-06 12:07:00	9	CULEX RESTUANS	41.988586396324166, -87.85447335120561	41.9885863963242	-87.8544733512056
22938	2009	26913	127XX S DOTY AVE	T115	GRAVID	2009-07-06 12:07:00	1	CULEX TERRITANS	41.66238672759086, -87.59017972751752	41.6623867275909	-87.5901797275175
22939	2009	26860	35XX W 51ST ST	T062	GRAVID	2009-07-06 12:07:00	1	CULEX PIPIENS/RESTUANS	41.8005970872007, -87.7117303452467	41.8005970872007	-87.7117303452467
22940	2009	26854	22XX N CANNON DR	T054A	GRAVID	2009-07-06 12:07:00	2	CULEX RESTUANS	41.92273664946568, -87.63244996720142	41.9227366494657	-87.6324499672014
22942	2009	26835	1XX N CENTRAL PARK DR	T030	GRAVID	2009-07-06 12:07:00	4	CULEX PIPIENS/RESTUANS	41.8837717767951, -87.71616836510131	41.8837717767951	-87.7161683651013
22943	2009	26837	5XX S CENTRAL AVE	T031	GRAVID	2009-07-06 12:07:00	2	CULEX RESTUANS	41.87287286249572, -87.7647365320396	41.8728728624957	-87.7647365320396
22944	2009	26883	127XX S DOTY AVE	T115	GRAVID	2009-07-06 12:07:00	6	CULEX RESTUANS	41.66238672759086, -87.59017972751752	41.6623867275909	-87.5901797275175
22945	2009	26822	37XX N KEDVALE AVE	T218	GRAVID	2009-07-06 12:07:00	7	CULEX RESTUANS	41.94850006410376, -87.73055318743594	41.9485000641038	-87.7305531874359
22946	2009	26844	25XX W GRAND AVE	T046	GRAVID	2009-07-06 12:07:00	3	CULEX PIPIENS/RESTUANS	41.89221998323666, -87.69169772868295	41.8922199832367	-87.691697728683
22947	2009	26902	37XX E 118TH ST	T212	GRAVID	2009-07-06 12:07:00	3	CULEX RESTUANS	41.681034931122895, -87.53343646731054	41.6810349311229	-87.5334364673105
22948	2009	26872	50XX S UNION AVE	T082	GRAVID	2009-07-06 12:07:00	1	CULEX PIPIENS	41.802359308973436, -87.64307591923095	41.8023593089734	-87.643075919231
22949	2009	26885	24XX E 105TH ST	T128	GRAVID	2009-07-06 12:07:00	1	CULEX PIPIENS	41.704687213624375, -87.5642355621286	41.7046872136244	-87.5642355621286
22950	2009	26811	46XX N MILWAUKEE AVE	T003	GRAVID	2009-07-06 12:07:00	13	CULEX RESTUANS	41.96537485879688, -87.75841171521544	41.9653748587969	-87.7584117152154
22951	2009	26873	52XX S KOLMAR AVE	T114	GRAVID	2009-07-06 12:07:00	4	CULEX PIPIENS/RESTUANS	41.79821072626856, -87.73692496319906	41.7982107262686	-87.7369249631991
22953	2009	26843	25XX W GRAND AVE	T046	GRAVID	2009-07-06 12:07:00	1	CULEX PIPIENS	41.89221998323666, -87.69169772868295	41.8922199832367	-87.691697728683
22954	2009	26812	70XX N MOSELLE AVE	T008	GRAVID	2009-07-06 12:07:00	2	CULEX PIPIENS/RESTUANS	42.007997503125345, -87.77823496507851	42.0079975031253	-87.7782349650785
22956	2009	26823	6XX W MONTROSE DR	T017	GRAVID	2009-07-06 12:07:00	1	CULEX PIPIENS	41.96201463828783, -87.64684772570871	41.9620146382878	-87.6468477257087
22957	2009	26809	41XX N OAK PARK AVE	T002	GRAVID	2009-07-06 12:07:00	3	CULEX PIPIENS/RESTUANS	41.956298856118664, -87.79751744482932	41.9562988561187	-87.7975174448293
22958	2009	26866	67XX S KEDZIE AVE	T066	GRAVID	2009-07-06 12:07:00	10	CULEX PIPIENS/RESTUANS	41.77119858797388, -87.70310660774493	41.7711985879739	-87.7031066077449
22959	2009	26870	22XX W 69TH ST	T069	GRAVID	2009-07-06 12:07:00	3	CULEX PIPIENS/RESTUANS	41.768485667016584, -87.67946342813606	41.7684856670166	-87.6794634281361
22960	2009	26810	41XX N OAK PARK AVE	T002	GRAVID	2009-07-06 12:07:00	12	CULEX RESTUANS	41.956298856118664, -87.79751744482932	41.9562988561187	-87.7975174448293
22961	2009	26861	37XX S PULASKI RD	T063	GRAVID	2009-07-06 12:07:00	12	CULEX PIPIENS/RESTUANS	41.82539825646484, -87.72396213667864	41.8253982564648	-87.7239621366786
22962	2009	26817	72XX N OKETO AVE	T016	GRAVID	2009-07-06 12:07:00	6	CULEX PIPIENS/RESTUANS	42.01302927467806, -87.8113497315539	42.0130292746781	-87.8113497315539
22963	2009	26887	24XX E 105TH ST	T128	GRAVID	2009-07-06 12:07:00	1	CULEX RESTUANS	41.704687213624375, -87.5642355621286	41.7046872136244	-87.5642355621286
22964	2009	26901	37XX E 118TH ST	T212	GRAVID	2009-07-06 12:07:00	7	CULEX PIPIENS/RESTUANS	41.681034931122895, -87.53343646731054	41.6810349311229	-87.5334364673105
22965	2009	26849	11XX W ROOSEVELT RD	T048	GRAVID	2009-07-06 12:07:00	49	CULEX PIPIENS/RESTUANS	41.86691518161014, -87.65491884363057	41.8669151816101	-87.6549188436306
22966	2009	26862	39XX S ASHLAND AVE	T074	GRAVID	2009-07-06 12:07:00	3	CULEX PIPIENS	41.82085850772701, -87.66510809467968	41.820858507727	-87.6651080946797
22967	2009	26838	17XX N PULASKI RD	T039	GRAVID	2009-07-06 12:07:00	1	CULEX PIPIENS/RESTUANS	41.91356758228873, -87.72630030176042	41.9135675822887	-87.7263003017604
22968	2009	26818	72XX N OKETO AVE	T016	GRAVID	2009-07-06 12:07:00	16	CULEX RESTUANS	42.01302927467806, -87.8113497315539	42.0130292746781	-87.8113497315539
22969	2009	26824	6XX W MONTROSE DR	T017	GRAVID	2009-07-06 12:07:00	3	CULEX PIPIENS/RESTUANS	41.96201463828783, -87.64684772570871	41.9620146382878	-87.6468477257087
22970	2009	26846	11XX S CALIFORNIA AVE	T047	GRAVID	2009-07-06 12:07:00	8	CULEX PIPIENS/RESTUANS	41.86759925367238, -87.69578544257037	41.8675992536724	-87.6957854425704
22971	2009	26897	35XX W 116TH ST	T158	GRAVID	2009-07-06 12:07:00	6	CULEX RESTUANS	41.6821804028987, -87.71009165099498	41.6821804028987	-87.710091650995
22972	2009	26878	104XX S VINCENNES AVE	T089	GRAVID	2009-07-06 12:07:00	3	CULEX PIPIENS/RESTUANS	41.70433841525342, -87.65708427193195	41.7043384152534	-87.657084271932
22974	2009	26831	75XX N OAKLEY AVE	T148	GRAVID	2009-07-06 12:07:00	6	CULEX PIPIENS/RESTUANS	42.0178008501155, -87.68760144594536	42.0178008501155	-87.6876014459454
22975	2009	26867	67XX S KEDZIE AVE	T066	GRAVID	2009-07-06 12:07:00	5	CULEX RESTUANS	41.77119858797388, -87.70310660774493	41.7711985879739	-87.7031066077449
22976	2009	26820	33XX N RUTHERFORD AVE	T144	GRAVID	2009-07-06 12:07:00	28	CULEX RESTUANS	41.940781697748726, -87.79442975887669	41.9407816977487	-87.7944297588767
22977	2009	26881	119XX S ASHLAND AVE	T090	GRAVID	2009-07-06 12:07:00	7	CULEX PIPIENS/RESTUANS	41.67688731618708, -87.66122192616795	41.6768873161871	-87.661221926168
22979	2009	26904	111XX S ARTESIAN AVE	T160	GRAVID	2009-07-06 12:07:00	5	CULEX RESTUANS	41.690922985124566, -87.68225967398746	41.6909229851246	-87.6822596739875
22980	2009	26851	11XX W CHICAGO AVE	T049	GRAVID	2009-07-06 12:07:00	2	CULEX PIPIENS/RESTUANS	41.896131092623506, -87.65676212387862	41.8961310926235	-87.6567621238786
22981	2009	26853	22XX N CANNON DR	T054A	GRAVID	2009-07-06 12:07:00	11	CULEX PIPIENS/RESTUANS	41.92273664946568, -87.63244996720142	41.9227366494657	-87.6324499672014
22982	2009	26808	41XX N OAK PARK AVE	T002	GRAVID	2009-07-06 12:07:00	1	CULEX PIPIENS	41.956298856118664, -87.79751744482932	41.9562988561187	-87.7975174448293
22985	2009	26813	36XX N PITTSBURGH AVE	T011	GRAVID	2009-07-06 12:07:00	5	CULEX PIPIENS/RESTUANS	41.94596109447193, -87.83294247349616	41.9459610944719	-87.8329424734962
22986	2009	26903	111XX S ARTESIAN AVE	T160	GRAVID	2009-07-06 12:07:00	24	CULEX PIPIENS/RESTUANS	41.690922985124566, -87.68225967398746	41.6909229851246	-87.6822596739875
22987	2009	26850	11XX W ROOSEVELT RD	T048	GRAVID	2009-07-06 12:07:00	18	CULEX RESTUANS	41.86691518161014, -87.65491884363057	41.8669151816101	-87.6549188436306
22989	2009	26879	109XX S COTTAGE GROVE AVE	T102	GRAVID	2009-07-06 12:07:00	9	CULEX PIPIENS/RESTUANS	41.695494070048184, -87.60908176561364	41.6954940700482	-87.6090817656136
22990	2009	26886	24XX E 105TH ST	T128	GRAVID	2009-07-06 12:07:00	2	CULEX PIPIENS/RESTUANS	41.704687213624375, -87.5642355621286	41.7046872136244	-87.5642355621286
22991	2009	26832	75XX N OAKLEY AVE	T148	GRAVID	2009-07-06 12:07:00	3	CULEX RESTUANS	42.0178008501155, -87.68760144594536	42.0178008501155	-87.6876014459454
22992	2009	26819	33XX N RUTHERFORD AVE	T144	GRAVID	2009-07-06 12:07:00	2	CULEX PIPIENS/RESTUANS	41.940781697748726, -87.79442975887669	41.9407816977487	-87.7944297588767
22993	2009	26890	101XX S STONY ISLAND AVE	T138	GRAVID	2009-07-06 12:07:00	2	CULEX PIPIENS	41.71054240215372, -87.58455893336821	41.7105424021537	-87.5845589333682
22994	2009	26892	101XX S STONY ISLAND AVE	T138	GRAVID	2009-07-06 12:07:00	1	CULEX RESTUANS	41.71054240215372, -87.58455893336821	41.7105424021537	-87.5845589333682
22995	2009	26888	3XX W 104TH ST	T095	GRAVID	2009-07-06 12:07:00	8	CULEX PIPIENS/RESTUANS	41.70532764418326, -87.63295536539816	41.7053276441833	-87.6329553653982
