measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Middle East & North Africa - WB,Male,25 to 29,Alcohol use disorders,Percent,2017,0.010545641841874747,0.0146735070090433,0.0073306661832695935
Prevalence,Middle East & North Africa - WB,Female,25 to 29,Alcohol use disorders,Percent,2017,0.005542166196520622,0.007807306625590133,0.003782121292692787
Prevalence,Middle East & North Africa - WB,Male,30 to 34,Alcohol use disorders,Percent,2017,0.010959614471768851,0.015643880832945142,0.007128049769627128
Prevalence,Middle East & North Africa - WB,Female,30 to 34,Alcohol use disorders,Percent,2017,0.005377673230219237,0.007850546770227942,0.003348241947197922
Prevalence,Middle East & North Africa - WB,Male,35 to 39,Alcohol use disorders,Percent,2017,0.010472263137142996,0.01399515582089691,0.007432840384726344
Prevalence,Middle East & North Africa - WB,Female,35 to 39,Alcohol use disorders,Percent,2017,0.004692269954075515,0.0064277028429015805,0.003125929212566873
Prevalence,Middle East & North Africa - WB,Male,40 to 44,Alcohol use disorders,Percent,2017,0.009559052869405383,0.013423945641625476,0.0062858828716648414
Prevalence,Middle East & North Africa - WB,Female,40 to 44,Alcohol use disorders,Percent,2017,0.003950408760853789,0.005813565646212832,0.0023523915391906814
Prevalence,Middle East & North Africa - WB,Male,45 to 49,Alcohol use disorders,Percent,2017,0.007639009342132623,0.010165459444335235,0.005488571059573362
Prevalence,Middle East & North Africa - WB,Female,45 to 49,Alcohol use disorders,Percent,2017,0.003277131932809631,0.004607407568343035,0.002171820455352247
Prevalence,Middle East & North Africa - WB,Male,50 to 54,Alcohol use disorders,Percent,2017,0.005898765415285287,0.00839660028016952,0.004011739988471351
Prevalence,Middle East & North Africa - WB,Female,50 to 54,Alcohol use disorders,Percent,2017,0.0026909755463496612,0.004051180312725414,0.0017096086418077795
Prevalence,Middle East & North Africa - WB,Male,55 to 59,Alcohol use disorders,Percent,2017,0.005014547518750211,0.006597241627581893,0.003630976467094676
Prevalence,Middle East & North Africa - WB,Female,55 to 59,Alcohol use disorders,Percent,2017,0.00231443183965781,0.0032878909165370337,0.0015782917700590097
Prevalence,Middle East & North Africa - WB,Male,60 to 64,Alcohol use disorders,Percent,2017,0.004317499086154689,0.006206868648548179,0.002943620973276915
Prevalence,Middle East & North Africa - WB,Female,60 to 64,Alcohol use disorders,Percent,2017,0.002004344019601347,0.003121354652340231,0.0012489135240048527
Prevalence,Middle East & North Africa - WB,Male,65 to 69,Alcohol use disorders,Percent,2017,0.003590891659290336,0.004894548119416116,0.0026668718484405968
Prevalence,Middle East & North Africa - WB,Female,65 to 69,Alcohol use disorders,Percent,2017,0.0017784501878746423,0.002479668629277631,0.0012150309876492317
Prevalence,Middle East & North Africa - WB,Male,25 to 29,Opioid use disorders,Percent,2017,0.008133736188591395,0.010731551605784347,0.0063070280079768
Prevalence,Middle East & North Africa - WB,Female,25 to 29,Opioid use disorders,Percent,2017,0.006736721785349867,0.009446358469152878,0.004800293965115984
Prevalence,Middle East & North Africa - WB,Male,30 to 34,Opioid use disorders,Percent,2017,0.006583884923208677,0.008597579423210027,0.0050189241056718585
Prevalence,Middle East & North Africa - WB,Female,30 to 34,Opioid use disorders,Percent,2017,0.005237223911534381,0.007207251940512548,0.0036855870029757778
Prevalence,Middle East & North Africa - WB,Male,35 to 39,Opioid use disorders,Percent,2017,0.004917762449305628,0.00648074600722473,0.00380438269529412
Prevalence,Middle East & North Africa - WB,Female,35 to 39,Opioid use disorders,Percent,2017,0.003938086312475627,0.005495534252394313,0.00289499006502967
Prevalence,Middle East & North Africa - WB,Male,40 to 44,Opioid use disorders,Percent,2017,0.004002670713001923,0.0052343553089333845,0.0030005033193757137
Prevalence,Middle East & North Africa - WB,Female,40 to 44,Opioid use disorders,Percent,2017,0.0030786514951653523,0.00420211712809068,0.0022443136627275243
Prevalence,Middle East & North Africa - WB,Male,45 to 49,Opioid use disorders,Percent,2017,0.003417063834756791,0.004482293725568027,0.0026000540888862994
Prevalence,Middle East & North Africa - WB,Female,45 to 49,Opioid use disorders,Percent,2017,0.0026187993789895747,0.0035639137763711242,0.001917702315360047
Prevalence,Middle East & North Africa - WB,Male,50 to 54,Opioid use disorders,Percent,2017,0.0029434091549594503,0.0039012580904339875,0.002132120042659381
Prevalence,Middle East & North Africa - WB,Female,50 to 54,Opioid use disorders,Percent,2017,0.0023364053137311593,0.003241705375338965,0.0016159582328697066
Prevalence,Middle East & North Africa - WB,Male,55 to 59,Opioid use disorders,Percent,2017,0.0024255409493281377,0.0031769829519921414,0.0017851180297324572
Prevalence,Middle East & North Africa - WB,Female,55 to 59,Opioid use disorders,Percent,2017,0.002039931618302612,0.0027726024966578896,0.0014452675543825213
Prevalence,Middle East & North Africa - WB,Male,60 to 64,Opioid use disorders,Percent,2017,0.0019356941598506147,0.0026111877200699655,0.0013872666751371873
Prevalence,Middle East & North Africa - WB,Female,60 to 64,Opioid use disorders,Percent,2017,0.0017432989963997645,0.0024124324601206815,0.001178523319316948
Prevalence,Middle East & North Africa - WB,Male,65 to 69,Opioid use disorders,Percent,2017,0.0014783512419053798,0.0019656719930466345,0.0010627307657219986
Prevalence,Middle East & North Africa - WB,Female,65 to 69,Opioid use disorders,Percent,2017,0.0014438481848968834,0.001975189710837479,0.00099222667721031
Prevalence,Latin America & Caribbean - WB,Male,25 to 29,Alcohol use disorders,Percent,2009,0.06397356329994437,0.08264387516752568,0.04810369320447372
Prevalence,Latin America & Caribbean - WB,Female,25 to 29,Alcohol use disorders,Percent,2009,0.022697447342978974,0.030213459148207663,0.01630084860857462
Prevalence,Latin America & Caribbean - WB,Male,30 to 34,Alcohol use disorders,Percent,2009,0.06902455570130184,0.09027223034232586,0.05070904099739449
Prevalence,Latin America & Caribbean - WB,Female,30 to 34,Alcohol use disorders,Percent,2009,0.02145461318778763,0.029987934186070302,0.014616775650111744
Prevalence,Latin America & Caribbean - WB,Male,35 to 39,Alcohol use disorders,Percent,2009,0.06669692706445574,0.08174149949928564,0.05272158027803241
Prevalence,Latin America & Caribbean - WB,Female,35 to 39,Alcohol use disorders,Percent,2009,0.019603712219435174,0.0255200637384757,0.014197339930412738
Prevalence,Latin America & Caribbean - WB,Male,40 to 44,Alcohol use disorders,Percent,2009,0.0626144187178625,0.0795375332590077,0.04673645619427083
Prevalence,Latin America & Caribbean - WB,Female,40 to 44,Alcohol use disorders,Percent,2009,0.01758218468984645,0.023574055987060277,0.011976128892854614
Prevalence,Latin America & Caribbean - WB,Male,45 to 49,Alcohol use disorders,Percent,2009,0.053401454636277865,0.0656137669507205,0.04199604045198036
Prevalence,Latin America & Caribbean - WB,Female,45 to 49,Alcohol use disorders,Percent,2009,0.014639215285944545,0.01896527077364679,0.010832359515905499
Prevalence,Latin America & Caribbean - WB,Male,50 to 54,Alcohol use disorders,Percent,2009,0.04458188816702553,0.05884884688157306,0.03372561870249254
Prevalence,Latin America & Caribbean - WB,Female,50 to 54,Alcohol use disorders,Percent,2009,0.011699250804412153,0.016546755177744954,0.008125239856997249
Prevalence,Latin America & Caribbean - WB,Male,55 to 59,Alcohol use disorders,Percent,2009,0.040782276193583725,0.0503477761161157,0.0323862472098469
Prevalence,Latin America & Caribbean - WB,Female,55 to 59,Alcohol use disorders,Percent,2009,0.009644491302114583,0.012683457920445819,0.00717144585192296
Prevalence,Latin America & Caribbean - WB,Male,60 to 64,Alcohol use disorders,Percent,2009,0.03806495935215556,0.04914485747680162,0.02918399754590369
Prevalence,Latin America & Caribbean - WB,Female,60 to 64,Alcohol use disorders,Percent,2009,0.007864964356525462,0.011061874117985366,0.005408197743905652
Prevalence,Latin America & Caribbean - WB,Male,65 to 69,Alcohol use disorders,Percent,2009,0.03586421968812765,0.04465649824334154,0.02917274523507387
Prevalence,Latin America & Caribbean - WB,Female,65 to 69,Alcohol use disorders,Percent,2009,0.006758950378435958,0.009043927599537956,0.005053905247455258
Prevalence,Latin America & Caribbean - WB,Male,25 to 29,Opioid use disorders,Percent,2009,0.0035367387078400914,0.004985877890935415,0.002500041063696988
Prevalence,Latin America & Caribbean - WB,Female,25 to 29,Opioid use disorders,Percent,2009,0.002980083464919563,0.004419530644872062,0.001982901712916939
Prevalence,Latin America & Caribbean - WB,Male,30 to 34,Opioid use disorders,Percent,2009,0.0026552691512850032,0.003732872944094837,0.0018552876554180785
Prevalence,Latin America & Caribbean - WB,Female,30 to 34,Opioid use disorders,Percent,2009,0.0025525270299301306,0.0037861296431624114,0.0016745606808969348
Prevalence,Latin America & Caribbean - WB,Male,35 to 39,Opioid use disorders,Percent,2009,0.0020312254571172444,0.0028686704680578805,0.0014579060826521585
Prevalence,Latin America & Caribbean - WB,Female,35 to 39,Opioid use disorders,Percent,2009,0.002061081322464407,0.0030661641008783757,0.001376023648019693
Prevalence,Latin America & Caribbean - WB,Male,40 to 44,Opioid use disorders,Percent,2009,0.0017068813880102827,0.00235525842689136,0.0012200845935452119
Prevalence,Latin America & Caribbean - WB,Female,40 to 44,Opioid use disorders,Percent,2009,0.0017012106393761248,0.0024448463078496703,0.0011429354021777458
Prevalence,Latin America & Caribbean - WB,Male,45 to 49,Opioid use disorders,Percent,2009,0.0015082676970426107,0.0020910007905196237,0.001062282871077203
Prevalence,Latin America & Caribbean - WB,Female,45 to 49,Opioid use disorders,Percent,2009,0.0015844316893648242,0.0023089639783459973,0.0010769592096704194
Prevalence,Latin America & Caribbean - WB,Male,50 to 54,Opioid use disorders,Percent,2009,0.0013784636414033368,0.001925325410905775,0.0009397769553205433
Prevalence,Latin America & Caribbean - WB,Female,50 to 54,Opioid use disorders,Percent,2009,0.0016028658119087993,0.0023454531012410303,0.0010341512764944886
Prevalence,Latin America & Caribbean - WB,Male,55 to 59,Opioid use disorders,Percent,2009,0.0012883500060882431,0.0017779440122247061,0.0008863302315662013
Prevalence,Latin America & Caribbean - WB,Female,55 to 59,Opioid use disorders,Percent,2009,0.0016058233745713075,0.0022583024517476963,0.0010802939068318817
Prevalence,Latin America & Caribbean - WB,Male,60 to 64,Opioid use disorders,Percent,2009,0.0011960024231937884,0.0016750454889778205,0.0007968579424110309
Prevalence,Latin America & Caribbean - WB,Female,60 to 64,Opioid use disorders,Percent,2009,0.0015663836692113944,0.0022972437607723098,0.0010051335508236608
Prevalence,Latin America & Caribbean - WB,Male,65 to 69,Opioid use disorders,Percent,2009,0.0010260753829482777,0.0014114225753609016,0.0007041115549859266
Prevalence,Latin America & Caribbean - WB,Female,65 to 69,Opioid use disorders,Percent,2009,0.0014359600836190058,0.002014084431768616,0.0009487677069981347
Prevalence,North America,Male,25 to 29,Alcohol use disorders,Percent,2019,0.0579250268528291,0.07457502075629223,0.04426335731831326
Prevalence,North America,Female,25 to 29,Alcohol use disorders,Percent,2019,0.034701528100348496,0.04518917626170742,0.025654007603281046
Prevalence,North America,Male,30 to 34,Alcohol use disorders,Percent,2019,0.05684140659759996,0.07463061686898294,0.041752482983744024
Prevalence,North America,Female,30 to 34,Alcohol use disorders,Percent,2019,0.029295536587105642,0.0390972354544605,0.02087259904708071
Prevalence,North America,Male,35 to 39,Alcohol use disorders,Percent,2019,0.05152393287520591,0.06426200595468873,0.04007971427171525
Prevalence,North America,Female,35 to 39,Alcohol use disorders,Percent,2019,0.02548437459459059,0.03253065925738923,0.01939581053909424
Prevalence,North America,Male,40 to 44,Alcohol use disorders,Percent,2019,0.04621257891958392,0.05969840964764733,0.03303346923917247
Prevalence,North America,Female,40 to 44,Alcohol use disorders,Percent,2019,0.022385648503895014,0.029621393290836098,0.015886620960017413
Prevalence,North America,Male,45 to 49,Alcohol use disorders,Percent,2019,0.04263459599992967,0.05308757338423904,0.03336126858068558
Prevalence,North America,Female,45 to 49,Alcohol use disorders,Percent,2019,0.020926686811259643,0.02630610539740983,0.016152547812436878
Prevalence,North America,Male,50 to 54,Alcohol use disorders,Percent,2019,0.03936413166024356,0.052649477481464584,0.029272158641685187
Prevalence,North America,Female,50 to 54,Alcohol use disorders,Percent,2019,0.01940447264312624,0.02608807354837352,0.013920370585562466
Prevalence,North America,Male,55 to 59,Alcohol use disorders,Percent,2019,0.03685867335395945,0.04552622482867392,0.02912111779130872
Prevalence,North America,Female,55 to 59,Alcohol use disorders,Percent,2019,0.017055423890607595,0.021549960399323536,0.013403418075477128
Prevalence,North America,Male,60 to 64,Alcohol use disorders,Percent,2019,0.03371163793851092,0.0445932381126025,0.02478028905244476
Prevalence,North America,Female,60 to 64,Alcohol use disorders,Percent,2019,0.014463757374795126,0.01943253952244025,0.01036172000346517
Prevalence,North America,Male,65 to 69,Alcohol use disorders,Percent,2019,0.028321844675570227,0.03602145691937674,0.022408834355985986
Prevalence,North America,Female,65 to 69,Alcohol use disorders,Percent,2019,0.012097130765530834,0.01584699501499401,0.009339160756362853
Prevalence,North America,Male,25 to 29,Opioid use disorders,Percent,2019,0.06518366551551127,0.08537867560188332,0.048827980226680535
Prevalence,North America,Female,25 to 29,Opioid use disorders,Percent,2019,0.05344119241620683,0.069823113004037,0.03979252064693214
Prevalence,North America,Male,30 to 34,Opioid use disorders,Percent,2019,0.04438399768459298,0.05840069137628624,0.03314460922166
Prevalence,North America,Female,30 to 34,Opioid use disorders,Percent,2019,0.036933664913690774,0.048356310143917385,0.027857086843482776
Prevalence,North America,Male,35 to 39,Opioid use disorders,Percent,2019,0.029407396250410636,0.03837562873963521,0.021659909409384472
Prevalence,North America,Female,35 to 39,Opioid use disorders,Percent,2019,0.026311642706911484,0.034292323407296474,0.01972543007330776
Prevalence,North America,Male,40 to 44,Opioid use disorders,Percent,2019,0.020922081960680457,0.027227272975549055,0.015784710454885276
Prevalence,North America,Female,40 to 44,Opioid use disorders,Percent,2019,0.020848087958656555,0.026961677766241768,0.01583581071192967
Prevalence,North America,Male,45 to 49,Opioid use disorders,Percent,2019,0.01575712927939781,0.020592863553984434,0.011624550282758965
Prevalence,North America,Female,45 to 49,Opioid use disorders,Percent,2019,0.01736127745113972,0.0223293013689343,0.012996512222216818
Prevalence,North America,Male,50 to 54,Opioid use disorders,Percent,2019,0.012116301979747559,0.015932433727140823,0.00898406823870522
Prevalence,North America,Female,50 to 54,Opioid use disorders,Percent,2019,0.014336039041621295,0.0185237652016812,0.010622922716778619
Prevalence,North America,Male,55 to 59,Opioid use disorders,Percent,2019,0.008914290541824016,0.01172504699496223,0.006468439604446509
Prevalence,North America,Female,55 to 59,Opioid use disorders,Percent,2019,0.010971287169973993,0.014375441985008267,0.008045523507098794
Prevalence,North America,Male,60 to 64,Opioid use disorders,Percent,2019,0.006296513691747044,0.008614832765484998,0.004353946685881479
Prevalence,North America,Female,60 to 64,Opioid use disorders,Percent,2019,0.007815774995491817,0.01058363230270369,0.005455362876219299
